Country,GDP_per_Capita,Fuel_Price,Population_Density,Urbanization_Rate,CO2_Emissions,Emission_Category
Germany,40494.03368610232,3.928580690595869,442.0554027422971,58.92146143478555,346.9970525608927,High
South Korea,9599.63752644035,4.759899952970958,670.1041906860582,45.42783967898225,224.94578578771865,Medium
South Africa,27516.596277610523,2.0289597221800304,103.3841520281332,45.15655866055751,109.1355722848708,Low
,35685.17789551283,2.8275772177144938,750.5246890076894,93.69278637311388,168.11825355526597,Medium
Russia,56966.41793623459,2.205096251264665,,98.40315142791302,311.5469648702225,High
France,15899.139142449736,0.5301967563682698,709.7694772227358,79.64843893295807,373.1755764022312,High
Saudi Arabia,2170186.3669159818,2.2364352630280218,967.590951651102,75.67580902469282,105.98984908335208,Low
Japan,23382.156805423,4.062741166676059,828.3855368860341,68.05581617791015,319.8187670198243,High
Brazil,36726.75130104809,3.1819497898256683,904.062790597773,16.607485233351373,297.65807547743793,Medium
Russia,22047.191129360097,0.9556696157682152,934.2353726230716,5.9105820875654524,281.27995101081865,Medium
Netherlands,32477.20359268204,4.312127703622033,803.3345119550705,69.0726315113263,360.5554029569036,High
Brazil,47125.62946085673,2.889884051983593,677.5162535864341,72.8786222256576,426.8523177875578,High
United States,42617.75005262001,4.287755127851042,15.661395547181396,4.697299109813979,195.3453574295908,Medium
South Africa,27335.75014424255,3.110996834532632,471.1674956908935,92.8051750228848,450.05548554993175,High
Taiwan,51988.75448277596,3.0185980017707297,575.4506756361374,9.114063944467754,122.2851256783478,Low
Italy,33930.27472603791,0.9736663333865556,310.9899697235196,28.59005337712024,127.86074138802395,Low
Indonesia,32854.44453063054,1.2531187991238255,324.9234024344373,67.23898127987044,170.04742863076575,Medium
Italy,3017.0781904103324,4.87411365423466,961.5478215530636,16.987259440447634,,Low
Spain,59214.88584107253,1.5281903603964684,892.7937565507184,7376.73796197536,153.64365110729491,Medium
India,,4.898534530956655,850.6872154466872,33.11464891641498,476274.6841603123,Low
Germany,14636.72383323115,2.893607179359185,411.9516836890495,76.59715748551791,419.78858764342567,High
Saudi Arabia,427500.91630427924,1.111050711787717,23.5615649048254,41.36786789852604,112.53604634898107,Low
Turkey,38760.17504337791,0.9468599123916184,89.42002399115694,65.29729219079393,386.2839009019356,High
Japan,14257.36944138812,1.43988831817583,319.0744045354276,57.96190972281367,3584203.0546536734,Low
Mexico,11620.615810890686,4.665367985114011,25.585483865720214,,476.8341473812618,High
China,6224.779469171242,2.363676009477021,26.97828409604613,98.85399870457069,370.0220393874948,High
Canada,7095.228470316924,2.279454205968115,917.4372686259868,4.142808881938775,53.05844686375031,Low
Saudi Arabia,35495.57132611274,1.909428174815783,709.0969170978635,96.7802737648485,393.7354250900963,High
Italy,41604.26408612913,1.1617783275496478,315.86643016747115,54.98641783643981,281.3368643447834,
Japan,24445.36031939966,2.695330387365829,,96.31590270650663,400.7143266508039,High
United States,29313.92781393232,1.085215021300124,516.5193607161264,11.475359941383545,285.1235640007648,Medium
United States,41472.09642299606,4.259661063720474,15.292699245820812,49.04085191855132,338.4611859359096,
Saudi Arabia,2025.4076209432983,2.166786438238879,939.0296064195626,16.950409186605864,403.8492449277682,High
Mexico,,2.1866160550180838,420.6669681950577,5.097487702244241,232.29862456453552,Medium
Netherlands,58412.76713615044,2.6330289281742014,408.3116056849594,61.75291150623116,51.21866741920344,Low
Australia,35226.621552032615,2.498574709245882,396.6876715059644,20.778342096169144,432.4759231753348,High
South Africa,15999.250213952102,4.976860878766947,78.63504708388712,58.76970182875459,221.40066318109817,Medium
,31782.072751536576,2.954215045482361,641.9390173939083,351303.04917444254,273.2192267074624,Medium
,21216.555799134007,0.896907667054418,,65359.7201905544,53.49498896928592,Low
United States,32402.454340751647,3.230948037096185,679.3641436124074,78.16325580532471,271.4414046575441,Medium
China,8418.749196592282,1.18212931791446,147.05113839610036,43.70515218421877,493.9193307072783,High
Brazil,8830.164575337367,0.6392194012910388,583.0517663552366,62.77454148973364,175.22044736844634,Medium
India,9468.999360324178,4.868339691547616,573.7896393305313,64.7457940745546,23298.88449237898,Medium
United States,56449.36772368366,3.9809250119055375,869.7266800619682,84.37550439872936,359.2354984109045,High
South Africa,44241.03618213916,4.910490465861951,385.3363817918905,1889084.5045155743,416.6571503856464,High
Indonesia,10580.531785076932,2.6504530161000908,377.7710842228399,68.72955625825176,237.82623080274516,Medium
Germany,12112.595942170485,,6616646.681040839,96.16158070461655,189.35099168058164,Medium
Netherlands,44118.93901738171,1.257516301636086,636.7419269645179,73.0243334357868,472.0216099932802,
Japan,10213.666842738265,1.611083420004135,474.5923750525325,48.987047671774455,354.7152350022512,High
Japan,14839.116306754891,2102.7642057378675,448.6287687071169,63.07174444919292,103.55958702191349,Low
Germany,57837.463136403545,2.1028354120291737,499.20619393150383,73.96828977631081,5328.54311643731,Low
,16063.08495897748,,,61.227576569387246,267.59743285566606,Medium
South Africa,40036.308671897656,3.690561759291643,466.5552322413709,1.6675813489839153,2163857.384025822,Low
Japan,58739.2459566313,1.2972691637233948,,19.477349768722583,,Medium
South Africa,23083.509261247767,2.78350864753884,508.9637259603628,81.0468217215466,444.9614804725317,High
Japan,2033.443460861672,3.548242946834226,949.7086862490823,27.26506473124847,90.3047109423398,Low
Canada,15404.690134920082,1.557667466617213,834.503582850385,73.1562119561134,371.9138518530003,High
Canada,50021.75428916062,4.238098297340346,368.8070093896709,37.21202152416987,172.01401402126464,
Turkey,52011.92132134717,2.9517244589533407,865.0050070836498,52.18843281579432,392.14769963186194,High
Netherlands,46342.642506903685,1.2435892269917144,118.96265135910409,1658.4703776555682,375.0851230085951,
South Africa,7673.479325517808,3.1234299177407108,4726371.40184875,1349374.787431538,53.32635564993186,Low
Spain,47935.11193008778,4.998712118701613,635.3270799320627,95.71969635192346,279.1109358147196,Medium
Brazil,55201.99002261675,1.177346712485361,63.84684103708807,89.0138053446914,112.69376707012086,Low
Spain,36435.96301022793,4.175406185537876,647.8141564143034,65.22751108990502,439.8021637604045,High
United States,56511.64602394583,1.432890514344011,974.5051776033084,45.96445973857374,,High
Turkey,49783.494139000766,4.020747482570393,79.10264806848264,67.57612928952238,238.25561337219116,Medium
Italy,13654385.96680931,3.80560065404636,559.1408326822855,61.8610289093939,249.97802830298625,Medium
Italy,35053.92896599314,1.8522022352019456,750.3164062617788,56.85522556046121,186.4773227320372,Medium
Russia,21565.84636727626,1.966204029040024,320746.7965814206,5.917707186354182,372.472834532014,High
United States,10397.959269325504,4.066346263833136,419.6891906675879,63.280261066150686,211.3976133619066,Medium
Netherlands,36692.28143874191,2.576504803492907,212.12489357656057,76.89200445711684,173738.42376795225,Medium
France,19768.58166346905,3.78868112920314,51.91885598466,99.40816546455756,16715.742986569156,Medium
China,652813031.4983271,1.1659286631462564,163890.54916517565,1.1078552594309676,91.16938327435642,Low
France,59606.87930415908,4.336510018556991,458.3819595649347,73.01734533106766,385.9714420898917,High
United Kingdom,45393.23799431878,3.698981225070436,949.256951198214,57.17893159359805,55.66838057230413,Low
China,6338.420021935994,4.581242639756753,69.99885863776069,43.40521760809567,340.0182776842673,High
India,333089818.00561905,1.095675705657376,688.5413900115457,12.757017457137088,132.28903703969257,Low
Saudi Arabia,7437.468274179234,3.168565251622689,34.7165598988566,40.908514863487625,154.5818207964859,Medium
South Korea,39380.18721971123,3.196042632681463,179.7198349434373,35.43771829861353,336.034399388018,High
United States,46146.2610087913,2.090573332460521,459.0432099236058,30.28298889787422,496.8245596023082,
South Korea,55614.81502196199,2.56309891056166,460.32371837483953,73.08796233222077,,High
Japan,26852.16843830727,0.6709170348043406,688.8435375043075,70.07255212842638,151.62783450052638,Medium
,54181.16332571821,3.856370173821554,911.1109045190792,1197.5934130013543,27520.30614125021,Low
Indonesia,52795.578383438326,2.971951157314283,642.6418373257716,93.86648132933722,75064.04709885542,High
Mexico,19714.54728915852,,953.9997468729936,34.985438418085444,249.88277656467693,Medium
Mexico,52265.13690689369,8070.173667077611,882.7994834792177,24.380193771017957,111.67376127266996,Low
Japan,,2.6005193475403456,588.6547975754823,65.59033130983995,1104160.2185330624,High
South Africa,809303.1883262611,0.6550756674125,835.454031409639,19.881406093740296,417.2415588114176,High
Spain,39295.40486886919,4.86323477081643,,31.501050718342466,492.7578637537236,High
China,20374.49244521978,4.771004643902482,87.77225261448987,22.460244007488484,459.3846590207078,High
Australia,38182.31615141951,2.808060872662389,22192.04305820091,2303.4550569546072,433.30565239724376,High
Turkey,36980.07652442298,,103.95935685467276,179262.40556710603,73.65847901495141,Low
United Kingdom,34242.89671355907,3.8957954971936632,598.1419527640153,,96.98691627415312,Low
Germany,23444.762549735064,2.7136899504757808,705.6138037996466,47.30275033430207,306.04243743685527,High
China,551735408.6527188,1.8610136523022096,75.86233212874669,4.331527325431194,289.16566082681936,Medium
Germany,36192.64302413988,2.7113817988785054,70950.60063987094,69.93394662526431,256.083446520291,Medium
Saudi Arabia,33195.526421232935,238.3704893933629,916.5155099390332,33.056100230629085,228.5551964365629,Medium
China,27220.74771232089,,620.1513473105674,74.473672782921,244.044718188948,Medium
Saudi Arabia,1865.356365729565,2.485506711448969,253.82315862242623,41.24030604678661,306.18407036065787,High
Mexico,35636.64075436791,3.225898864125755,693.7729734365265,19.57556064056246,,Low
Turkey,10938.21872342046,4.634306197728698,600.8086557620727,,167.3189483597835,Medium
China,38911.98216788418,2.13020639194366,506.5599429187689,13.050455963743978,283.22587430992,Medium
Taiwan,45801.31534744909,3.765724084489771,976.4251052382028,44.05391598729948,,High
Germany,30526.273238713748,4.5250365057090445,686.6192396334338,688494.6768465271,128.37051157792837,Low
United States,32999.456233804565,2.551906740919716,381.68669857123353,91.19595841996332,296.09652820434485,Medium
Mexico,57137.23502029348,2.4955512637185686,802.0726977560993,6.092872172071995,371.50685774860176,High
Canada,50982.87432098188,3.209526434096508,885.7374599919759,69.4017414105742,250.08244606125712,Medium
Turkey,54939.95444113672,3.1613304174011967,133.9683539216631,18.27511659874359,62.186510151522974,Low
Netherlands,49012.2110108556,4.129652040468247,208.5474480668138,31.904507433223984,252.1706713095365,Medium
Japan,7426.182168957155,2.644175227002317,224.0647390365019,41.551406306206594,,Medium
Russia,9790.519502241488,4.982553273377485,694.299691292675,90.80150893749742,468.34232346559776,High
Canada,32070.804038868617,0.7676220599027634,43026.16643880222,24.25782660738252,106.0760235552473,Low
Netherlands,15518.109869081896,0.5142553186131578,622.8016490516023,9.130880254467025,343.61417997825447,High
Canada,29125.03302742839,3.3808924020183078,941.365566692606,31.86896039905236,73.72389485052551,Low
Netherlands,24267.554105282663,1.842957105628445,778.1524174792329,10.467597053553334,250.7766970157134,Medium
Taiwan,33415.44006739675,144.9428849441367,136.65755526666533,12.859648596055251,299.2907692490363,Medium
Japan,45065.66725201354,1.903545860019262,354.0320116009292,57.38505979750267,933230.8809207139,Medium
China,43213.96351885719,1.6522140429722945,441.0397097139783,33369.53765445954,254.784035984173,Medium
Germany,31752.813816634727,0.6385552234720153,402.0019728601288,3.0930881393566034,123.59920753858432,Low
South Africa,49521.21171020643,,672.6155230702603,71.44141014704978,186.85573226061624,Medium
China,26420.86340074397,1.493354698037518,892.9741722239969,36.16470948410445,329.49784620959133,High
Italy,53906.14310056722,3.803133931651878,,12.537534923387328,185.8100251375198,Medium
Australia,5205.53593325467,3.931683776123789,556.3583650569738,25.361277085970823,454.8843852839923,High
Australia,57324.94177196514,4.681658291032532,791.5153276944498,64.2086507352399,332.78313093844537,High
Indonesia,39626.89180444954,0.6374725569202099,422.0558782568959,27.55365671408512,247.392058296193,Medium
Australia,23424.39602729511,4.424217523011535,176.4369471153029,,67.4406209993821,Low
Turkey,,2.872517813779101,480.2014556111108,3785.806964965655,274.796750842102,Medium
Mexico,29271.810537172398,3.3464484948462254,64.67029553559819,58.8093637605447,394.14930895629016,High
Indonesia,12478.941067932758,3.4001162470446515,942.959619462254,31.607768384326405,169.50091910558615,Medium
Australia,,4.189090122431274,84.07299314302331,62.69684345287165,413.0481063419453,High
Indonesia,37423.75368736548,2.000332949715997,444.0721480980724,80.8394882304023,163.31304472289668,Medium
France,31861.998750325296,,534.5824484776409,61.16464193899924,243128.34483635033,High
Russia,40535.66604204556,2.878601493749887,985.4507939644126,29.574756259502067,88.37075372525483,Low
France,55846.74676789736,15814.663071071163,174.36160540643218,25.57437015483004,439.7826689910633,High
Russia,32403.35258700337,4.9574571474656,123.28720342623498,32.7420958733448,274.6339029199987,Medium
India,35274.99114250507,1.4029295783169256,18.619085591918143,,183.4419153291179,Medium
,,4.975918887019991,164.0157225006093,18.117185085002006,169.30096268681694,Medium
Saudi Arabia,43340.51136860914,,215.20024927699092,79.06911019001679,244.4047515186632,Medium
Turkey,24594.40720144521,0.5104289655716624,634.2751321672614,38.4732576507445,499.5722741466402,
Turkey,58626.78908109215,0.6987287128002406,227.5097224874864,43.59951805705858,149.14732704691215,Low
South Africa,49567.26692014396,2.038020821315428,30.31560658203196,59.40494655668112,96.44749199554984,Low
,31826.38139045098,3.3480784880529537,828.3521620474638,58.96534951515476,313.26582592339787,High
Saudi Arabia,8270.136596157798,0.8106329339953233,371.9397439939271,6.7376871521925725,269.8441098981157,Medium
Canada,51705.53180355476,0.5254961653830528,360.1597197149266,83.15407863376656,,Medium
South Africa,48187.08463001728,4.716909628064577,309.4542388762473,17.732655322393942,350.12093790074766,High
Germany,11890.522642684946,4.198669861729684,975.6195443749566,72.30716360496689,170.21483144179217,Medium
United States,18421.41906399829,4.14132427012564,178.41426313618865,77.26709881281666,459.7992479227498,High
Japan,47811.0282307224,4.479909239758896,899.2556833137028,71.48995340913137,246.05242975503063,Medium
Brazil,11928.47834629717,3.6501542274744696,779.0352988184891,39474.88453520619,108.0887878141078,Low
South Korea,55147.39686111126,0.9698185838663664,85.71515594431995,1.460899710888286,384.0344405302749,
Spain,26047.118086585357,2.295950846331753,986.8618104858402,36.03754923631707,339.3969586780326,
China,6135.29879267186,3.754172689090833,278.65230390362046,60.48394293625812,192.08453111781668,Medium
Netherlands,49129.169966752575,1.761505073561844,107.59709775218822,38.74512959225387,329.6834258153218,High
Spain,23037.07129926487,3.593328638613069,50819.55838796929,86.34798949128131,148.9378803660396,Low
Italy,32063.45245507308,0.6102430172044355,709.6087783409229,30.88022753496153,250.1777117032383,Medium
Brazil,7625.956320261931,1.8776180339581692,,29.353479245866044,454.7356349752964,High
Mexico,1152.4568758539608,2.971086513247277,164.42105506194383,26.599769309265795,110.09040492233724,Low
Mexico,38641.12714180456,3.34440423277809,483.7111550934023,33.27808689607955,224.0134024943579,Medium
Australia,31395.33504969017,3.0966829900785986,782.7504666183416,55.74049643141872,419.51409112415627,High
Indonesia,36018.77557826568,3.639903242330433,310.5876987624018,70.70152942725908,486.2709047327802,High
Netherlands,47830.887172450464,281.5621917576529,318.572930229891,,254.26676138980812,Medium
Russia,39149.74889194874,0.9542353998988466,13.109496987640895,,278.1498290645063,Medium
United States,11311.633126815252,122.90785438792858,182.50096762892576,88.59139954974249,307.47738280269635,High
France,22285.57862752539,88.54407828511475,876.651568870616,81.60790423433512,469.5566637351699,High
Netherlands,54447.57518247786,1.0081923920870508,447.32902672133,1.8945403374354572,436.1930559396634,High
India,46426.73731484906,4.289334968293606,984.3921542420896,73.59179535519887,126.77050607973996,Low
Taiwan,33841.58641826632,1.590040480210551,401.7508839380546,20.83995736183316,246.54101803118377,Medium
Mexico,16083.054870747066,2.652169478878505,718.0345902324389,13.292804270798264,258.8001926883918,Medium
Mexico,18821.569608252907,1.1533843079809714,289.0998524756818,63.84887847991355,405.0932502419405,High
Spain,44185.52598755244,3.69549525389768,,,321.3017971724459,High
Spain,51219.28139031348,,198.8187277149857,5.711716337044326,344.3992079130558,High
China,40614.05550230625,4872.940507631593,353.591744814401,13.762973439836134,499.1899584495279,High
Italy,48762.26857033806,4.385303450856508,551.7651452164366,0.0929416869961063,83.73201956150588,Low
Spain,46232.71197682395,2.305877108988705,991.8551521694568,,,Medium
Turkey,9832.534109460506,5765.226965039688,667.5596959410678,2.461798384123859,233.55317181719607,Medium
United Kingdom,26012.74396188482,1.1854831525904097,207.2534948642309,20.945576950951107,206.5020813719992,Medium
,10026.044248885197,1.6977560563199183,54.51182717563562,3206.566651147283,59.74050260614261,Low
Mexico,4225744.165448068,26194.851328346147,135.0929165013655,35.65713259508191,91.29992291202912,Low
Spain,52286.3178544121,,566.9296492603169,91.17258769127756,356.4289811316093,High
Australia,28900.625972357742,4.290038358547766,767.5087255285987,4.028894573454211,445.69600851315226,High
Mexico,32586.12800871699,2.970412022487388,941.0150152277396,51.22147076770516,281.4021550696899,Medium
Italy,11528.311948438555,1.4867328286574408,25.66494027685261,68.0479462524374,292.6359857811349,Medium
Saudi Arabia,3575899.4696643776,0.6515113019624272,2411710.134707752,93.16979736811687,164.79204477457074,Medium
Germany,14584.523937244328,1.4658263296646128,476.158682660945,62.0371252123721,,High
India,13164.983706587158,2.372546426319915,659.494471755947,80.37552360117627,,High
Turkey,,3.918251429149084,563.9830659206885,8.37249378453484,314.7645601479455,High
Mexico,,1.3452928364199834,690.1687590766558,38.59395109369274,145.69892893010427,Low
Japan,38288.91367520469,3.739061540096088,661.5017589016984,37.394713447906746,93.65819820669026,Low
Canada,121411009.54776233,4.401200607583476,125.84160760936672,88.62882164557176,78.90735913570666,Low
United Kingdom,9364.689218099007,2.5427608164876068,,108237.16088554761,316.713229989295,High
Netherlands,17197.874986007395,4.19644396239167,132.00024995916158,15.188617233663027,421.26589361426,High
United Kingdom,36225.76809684581,,701.5453189570458,32.855814988579844,436.24869430141615,High
South Korea,40874.63346015518,3.3669087668640723,421.9839139642007,,258.62993345455243,Medium
Netherlands,27120.3010399921,29.101061896005245,518.712227230832,,402.9220846880226,High
Italy,27301.66396005651,2.584277225381038,,96.52096385457352,476.09608835346063,High
Taiwan,43746.49423251847,1.555940487991322,890.9848892087517,42.81839398671728,173.8265506196306,Medium
Russia,1933.444414169364,4118.815818893181,819.6777425984792,63.201920842243645,19731.10594210241,Medium
Canada,21124.31144397901,1.8048655352462408,36439.561829096776,72.6111259344637,469.1655466685063,High
India,49303.71637003473,3.034800189292166,738.8774120324948,36.69614070072005,202.2039352927782,Medium
Brazil,36589.94520258896,1.039791618607505,517.7680849636213,14.722707441051696,461.2443306448083,High
Italy,20896.4008325698,4.625562608160508,870.9100216500296,,491.4701880145096,High
Saudi Arabia,54425.96274745076,3.7429481537740097,408.7480749005709,31.326647658061034,10193.43266894466,High
Mexico,46584.74091951357,2.3065053391093717,970.532990970728,63.60684203522256,417.6006302768757,High
Russia,16628.83138696727,1.213808650368701,932.9995306465888,39.82805490890544,387.2955038994883,High
Mexico,39072.100414017295,4.468964763747362,744.1865932572676,0.6814697900128119,364.7904159269857,High
China,36149.29296314845,4.207001405455244,286.6217253343113,52.34071850674719,188.11898284155467,Medium
Mexico,24670.086928299977,3.747746987227307,140.3370529053258,92.1513391907418,75.69245205857467,Low
France,22650.40867308324,,3994611.7895214534,81.2077611008679,204.3732796338428,Medium
France,21270.06801176653,2.31100986845151,173.64926327658165,82.52113712596311,350.121193341758,High
Netherlands,37412.19122034317,,855.7181811073624,,96.13813920251062,Low
South Korea,27102.1862523595,,495.8573566452369,32.37308256104237,1545704.029237247,Low
Turkey,50079.9236818339,4.023574867925298,412.4912159700232,76.5193833754392,112.8615676713224,Low
Canada,40506.55435190375,3.717674234828077,904.1588710460848,14.3161357811193,372.0811668848579,High
Brazil,,3.170685933391706,6143.82956526558,65.77161472759535,487.7571657453998,
Japan,38769.9252058618,4.530770266667778,,64.15685666849944,492.3791148266692,High
Germany,16997.698753510904,3.1246993301587045,563.1782851781537,2.556979908973467,272.2906171130846,Medium
Taiwan,,2.6013559998362483,377.4578208593361,78.79701335909316,441.2085354465563,High
China,,2.0316683583759323,787.786672493836,90.32481050951306,381.5719050881768,High
Italy,14618.922160086711,4.732018275812776,260.2704595756153,26.741527847210765,275.4681066430716,Medium
Germany,27954.66004794175,0.8722195768595907,939.5060104408624,81.2390724186151,307.74223982978907,High
,12229.166906325,4.688993174273638,,8.24059718619482,111.752215977592,Low
United States,4087.9936714039904,4.220215969689583,344.1055224181492,59.9967858261066,471.9476572774664,High
South Africa,23330.10898566628,1.0846846604106557,732.169132133347,48.56468653342772,208.36839682929957,Medium
South Africa,22413.712038913527,3.042429609538641,577.4909625050956,54.5923533309,250.76716540572627,Medium
Germany,59733.34895155117,4.399465917870892,344.27280897924226,2235173.5497957077,352.2471039490544,High
Germany,27334.788720660887,3.073141236232192,988.6364315154924,87.13152472468535,200.25611218694928,Medium
Indonesia,20680.603418859824,4.5823991970228,34.98497238978156,250946.50541777824,164.41662244501873,Medium
Russia,35248.0253962838,4.743427175672191,260.1195703150738,27.3698457678371,146876.26273945466,High
Australia,6237.276252358339,2.4007303498293764,524.8733205000389,91.18186286860916,61.242837026832255,Low
Brazil,57738.27842133398,2.197911476328456,,9.750769246387526,374.3263004120055,High
India,38462.64268987096,4.713445192861205,593.0437441961085,85.33292165587878,281.31051644442937,Medium
Turkey,45535.431376510016,3.5381302751735064,754.15941030269,32.81600723536078,322.5891787344205,High
France,11058.198352261135,1.0221020660667617,627.2430522141034,,334.3460716610983,High
Japan,25159.193327307028,,604.2786459227566,66.93569842407483,287.17257042165363,Medium
Russia,25938.65769037518,,62.97931828391286,23.127992831595545,312.1401998483312,High
Germany,49486.58019016413,4.68576934447291,382.76498491140535,24.35711258646319,357.70469040044355,High
China,1072.964105805157,549.3264890102547,,30.60471662287715,388.9034812308533,High
Taiwan,18750.33339284205,3.541314859089514,,6.368476750251673,377.3535760787542,High
Australia,58892.94608631393,1.126021320009894,558.7940995969415,633.6400942918796,441.3274059795178,High
Russia,29018.3060668669,1.6440412268691302,207.5102617803124,0.5139627585560302,135.24954492533124,Low
Mexico,23569.050534396487,4.439800519486773,301.00961000672856,44.54095211057868,5936967.394188237,Medium
Germany,8069.911119041134,43389.35016156792,,8.425537741797129,476.5082297065057,High
Netherlands,58475.71308905292,1.7529773371269557,949.0179137860129,68.2652605044199,228.4657584738484,Medium
Germany,2181.554999623644,1.0832029303794888,945.2190748493842,23.56228511916484,106.1915346076652,Low
Turkey,44493.63327542735,3.54248704136485,,94.35741440351772,286.4503068629808,Medium
China,46347.388482522,4.747920374134443,925.2772440445808,87.12516273986526,99.27093764950796,Low
Mexico,15375.746247768133,1.7103561421792368,787.9545190136894,,141.28395742753935,Low
Australia,40621.9481731692,2.639329735325332,594.0484039737906,78.32154546566787,104985.97000206509,High
France,688585.995679924,3.354528828700419,16.370859381827756,80.32449046648063,,Medium
Turkey,16165.788719492712,4.997598116970338,774.79112321861,98.65631141144104,177.82627506819307,Medium
Italy,,0.9716362924890743,705.4634581725842,,497.64872955825774,High
South Korea,52016.48532997888,2.743568597775691,619.1011167495899,8.19657346436622,484.9515133498144,High
Japan,36900.69834692769,2.2330405395612503,762.820068565647,64.6837228926381,248.3325684879186,Medium
Germany,30903.467477408474,4.396190743500599,517.7929431270181,23848.42120251342,167.18139895455877,Medium
Russia,10398.937216519838,2.641854789552452,707.0424386081257,63.835057742043176,427.2798371414855,High
Turkey,4723.43295166986,0.9993988606331664,935.8203658592284,30.71456481042115,372.0293226373036,High
Taiwan,7941.292679939959,3.3549086537896264,382.0469656876254,85.96795850803329,359.12364575157966,High
United States,14414.080705669829,3.968512782187459,711.0406165516191,95.9472182955412,451.9011835951126,High
Taiwan,21158.79561191833,0.5129656324952656,480.9309398308491,21.77125129781515,360.2377102420961,High
Netherlands,23473.66200514825,4.365305084392833,677.6556552958417,8.815215813664445,177.70907436869712,Medium
South Korea,21432.984346751207,1.3371035000254954,765.2644021988204,19.45350331684841,362.23842284407954,High
Mexico,15104.264599638673,2.9843121409402005,54.997975431438,82.05521392557188,187.6160800776488,Medium
United States,31073.73055835019,2.3710887530935256,650.1344395091753,67.66446348198475,391.65754084564776,High
Spain,49691.88038574092,3.738442174747387,234.47377256287515,63.604734233912666,328.8865345212047,
Germany,17502.508769817276,2.1702272665358384,673.332212429491,40.17931351094245,84.83519839313776,Low
,56600.83412703176,,473.64688407447534,57.78279715114357,280.775913095814,Medium
Australia,52526.86304170702,3.787233624314556,775.8172144462384,30.787412527436743,,Medium
Russia,10544.088469774468,3.4147092697831467,132.16680705354048,47.720007941796126,197.8567847295324,Medium
Italy,47390.281448668575,4.083082680032844,630.0591281396331,79.30630283706559,321.01533606976574,High
Australia,34900.65555674823,3.89310365717772,285.6860216382768,98.1241597455462,195.0461710112412,Medium
India,34427.9463681137,0.66172403714699,854.4521753772856,93.2488923589802,399.6021866921927,High
United States,24071.52302043229,2.2763045923017264,929.0996705799444,93.38659428462488,81.8561462050285,Low
Germany,30568.02695173857,768.001247682423,996.4343107422648,,347.17471357812144,High
Saudi Arabia,24433.54786832345,1.065759210465018,798.0473284030105,46.87898805067909,414.1376616455336,High
Canada,32844.22450683663,3.816934476944231,756.1967297237245,70.56353963689816,352.7742604641936,High
Japan,38049.05311358551,4.885663151008983,223.34575127887555,92.21919280512844,273.7531377589981,Medium
Canada,40783.924578133854,0.7348938307023724,342.64698840020765,14.199425935208463,,
,32416.390361006142,3.569872462819747,471.0257163446567,30.424186382719576,184.97232040912863,Medium
China,43563.90197239517,2.606693635854637,775.6472373044272,13.924684459410951,58.62554938624,
Italy,9335.404907254842,3.10628864918625,915.816206427189,61.20085299594553,244.3952171585484,Medium
France,13506.966963232073,0.8840360141794619,117205.96737284942,151512.23846656957,64.85537115514727,Low
China,49305.365240381936,0.6935312834012277,923.143809823402,32.61078525125735,479.2715386368839,High
Taiwan,20029.150692938496,3.5008999724791474,698.6684058305175,,144.46312058662318,Low
United States,2350.7356735910944,4.20489243419323,614.6630233781882,34.97960618075919,405.01716077699575,High
Japan,10073.677830413835,4.019069007198352,207.84285856912007,86.24965074015853,398.5574374284642,High
Brazil,22599271.94979681,2.947125775398068,64.96978248105904,23.307281189083497,147.9780048573201,Low
Netherlands,57482.05038578065,0.9494006951128018,572.7802495228605,69.51874662100657,329.55193871607526,High
Brazil,34809.44430692011,3.596199997262062,655.0005264956035,62.96283449385926,71.6355358189026,Low
Australia,56031.11368809903,104.28512050309942,218.67363486114132,,267.6085635667404,Medium
Mexico,34934.63767930087,4.5998091624532265,560.8916437672018,13.228794765103824,56.59120727261903,Low
Germany,11544593.012175096,4.272194117955673,857.9284687349478,97.75899603450432,464.5147460813788,High
India,19509.933780451665,3.6922233518932592,836.7152860004697,58.26286460403656,489.2387108898072,High
Netherlands,36775.88572156916,4.769806801240087,928.0816287804342,99.54741523468144,150.02724498736336,Medium
Japan,,0.6413981968007282,372.2269514613116,91.15147258658509,143.64771556836774,Low
South Korea,53997.43601026965,3.812901912773429,324.86907682540954,22.15172721131058,389.1740794529583,High
Saudi Arabia,49930.61190333574,1.986092507013824,751.9317459210006,5.61620099033131,,Medium
Spain,,4.577296485588644,436.8012810460349,25.563909379536152,,High
South Africa,57215.05412847637,1.7000383849788991,96.6731773875028,52.75636489994199,308.26811125534203,High
Australia,49686.84527751852,3.7618542469175766,289.97311936379475,17.159636706519,207.8499303546405,Medium
Brazil,40312.10626426734,4.449411588428516,424.3964626761742,16.74597445179885,424.71218585723904,High
China,8183.9527563912125,0.6874556827220709,299.5912612214895,46.25935471051531,272.0330151860278,Medium
South Korea,29215.807359836264,2.289414108164163,338.8835152378484,3.3267971169358423,460.234811168814,High
India,30860.3457359583,3.930390644098724,300.8381471126468,963863.2886103488,467.60640652822144,High
,14720.530143557426,2.5471350027841417,51.08417551124865,41.58613394079475,124.4390684577842,Low
United States,5717.958267198815,1.7026368340711788,640.7237538161982,6.312990920796646,51.04553275936862,Low
France,46826.69419782987,1.489124069704355,601.3194961499346,39.67550564555293,492.768923064081,High
